"","id","age","gender","training_condition","outcome","money_won","time_elapsed","strategy","know_ug","ug_strategy"
"228","id0240",26,"female","training_others",0,0,391495,"I was more likely to choose a low offer if the opponent was a person.","Question not asked","Question not asked"
"229","id0241",21,"female","training_others",5,0.25,582424,"if the ratio was fair i choose to accept. if it was unfair like 9 to 1 i rejected","Question not asked","Question not asked"
"230","id0242",38,"Male","training_self",0,0,244062,"no","Question not asked","Question not asked"
"231","id0243",36,"female","training_others",0,0,374916,"Things should be split as close to 50/50","Question not asked","Question not asked"
"232","id0244",25,"Male","training_self",0,0,335534,"My strategy was generally to only accept something above 30% split to me","Question not asked","Question not asked"
"233","id0246",32,"Female","training_self",5,0.25,376974,"No strategies were used. ","Question not asked","Question not asked"
"234","id0247",28,"Male","training_self",0,0,430115,"I refused to accept anything less than $4","Question not asked","Question not asked"
"235","id0248",33,"female","training_self",5,0.25,861253,"Whether or not the division was reasonably fair. As long as I got at least $4 or more, I would accept. If I got less than that, or if the AI offered me $4 (it's an AI, it has no use for money), I would reject the offer.","Question not asked","Question not asked"
"236","id0249",30,"Male","training_others",6,0.3,310408,"Just who would benefit","Question not asked","Question not asked"
"237","id0250",28,"Female","control",5,0.25,365241,"I accepted any offer of $3 or more. I rejected any less. I didn't care if it was AI or a human, I did the same strategy. ","Question not asked","Question not asked"
"238","id0252",23,"female","control",4,0.2,411606,"As long as it was fair to each other and more than forme at times. ","Question not asked","Question not asked"
"239","id0253",22,"Male","control",5,0.25,377399,"At first, I generally rejected any where I was getting less and I was harsher with the AI since an AI has no use for the money. But then I realized, that I was more angry when a participant tried to give me the short end of the stick. If they're trying to do that, then we both can get nothing. ","Question not asked","Question not asked"
"240","id0254",49,"male","training_others",0,0,329746,"n/a","Question not asked","Question not asked"
"241","id0256",28,"Female","training_self",3,0.15,533174,"I initially started emotionally, being upset by unfair or unequal offers and thus rejecting them. Then I realized my thought process and decided against participating in ""crab mentality"". The amounts may not be even, but there's no logical reason to reject the offer and leave us both with zero.","Question not asked","Question not asked"
"242","id0257",20,"Female","control",0,0,353932,"My only strategy was to see how evenly the money was split for each offer. If the money I received was anything less than $3 then I did not find it an even distribution, therefore I would reject the offer.","Question not asked","Question not asked"
"243","id0258",31,"Male","training_self",0,0,664069,"Yes: I didn't care whether or not the AI was watching. I treated every trial as though it was a training session. I preferred more evenly-split offers, and rejected low-ball offers from both the human and robot participants. My rationale is that if your offer me a low-ball offer, I will reject, and we both get nothing. That should train the AI to make fairer splits. But that only matters if the AI is rewarded for receiving any positive reinforcement at all based on the amount of money it/the program receives. But again, getting 5% of $2 is barely anything, so I took my chances by rejecting offers below $3.","Question not asked","Question not asked"
"244","id0259",28,"Female","training_self",0,0,381013,"Overall fairness and the value of the reward.","Question not asked","Question not asked"
"245","id0260",22,"Female","training_self",0,0,315320,"I usually only accepted if I was being given at least $4. There might have been one or two trials I accepted where I was offered $3 as well.","Question not asked","Question not asked"
"246","id0261",62,"female","training_self",6,0.3,397638,"Not to take less than what the other got","Question not asked","Question not asked"
"247","id0262",67,"Woman","training_others",3,0.15,643261,"yes. I decided to accept any payments over $3 to me.","Question not asked","Question not asked"
"248","id0263",60,"male","training_self",4,0.2,495649,"I tried to keep the offers in my favor or close.","Question not asked","Question not asked"
"249","id0264",32,"male","control",4,0.2,307934,"accept all ","Question not asked","Question not asked"
"250","id0265",63,"female","control",5,0.25,404762,"I could only get money if I accepted the offer.","Question not asked","Question not asked"
"251","id0266",36,"male","control",5,0.25,288199,"no","Question not asked","Question not asked"
"252","id0267",53,"male","control",0,0,369900,"yes, I would rather receive nothing than get a bad offer","Question not asked","Question not asked"
"253","id0268",40,"Nonbinary","training_others",5,0.25,414164,"Any money is better than no money","Question not asked","Question not asked"
"254","id0269",30,"Male","control",3,0.15,399980,"I accepted all of them because something is better than nothing.","Question not asked","Question not asked"
"255","id0270",35,"Male","training_self",5,0.25,1061684,"No","Question not asked","Question not asked"
"256","id0271",56,"f","training_others",3,0.15,534891,"To me this makes no sense. I would always choose accept. Because no one gets anything if I ever choose reject. If it is a person, and they choose for me to get nothing, it is the same result for me whether I accept or reject, and if I accept, at least they get something. If it is AI, it does not matter to me, and still I would get nothing if AI chooses for me to get nothing. So why not accept the offer? If AI or human chooses for me to get less than ""they"", it is still some amount for me. Why would anyone reject that?","Question not asked","Question not asked"
"257","id0272",36,"Male","training_self",4,0.2,1741476,"My main strategy was to accept the offers that would bring me the most profit.","Question not asked","Question not asked"
"258","id0273",37,"Male","training_others",5,0.25,1328231,"No","Question not asked","Question not asked"
"259","id0274",66,"woman","training_others",0,0,630187,"I wanted to accept all offers that were not being used to train the AI and to only reject offers that were less than $4 for me if the offer was being used to train the AI. I gave up on that because I wasn't keeping track and simply went with rejecting offers that did not give me at least $4, realizing there was a good chance I'd end up with nothing.","Question not asked","Question not asked"
"260","id0275",50,"male","training_others",6,0.3,467178,"I'm always going to accept any non-zero amount as long as I can't influence the other party. And in this situation, my decisions are not being used to train the AI I'll see in part 2 of the study. I'm not willing to penalize myself to penalize other people (in this situation anyways).","Question not asked","Question not asked"
"261","id0276",36,"Male","training_self",0,0,442370,"My strategy was to accept no less than 40% of the earnings on my side","Question not asked","Question not asked"
"262","id0277",37,"female","training_others",6,0.3,331056,"I wanted something pretty close to equal split, so I wouldn't accept anything other than 4/6 or 5/5. ","Question not asked","Question not asked"
"263","id0278",48,"Female","control",6,0.3,334652,"no","Question not asked","Question not asked"
"264","id0279",35,"male","control",5,0.25,321974,"I accepted every offer because that was worth more than rejecting any offer.","Question not asked","Question not asked"
"265","id0280",22,"Female","control",1,0.05,363539,"I just accepted all the trials because if I were to reject one and the computer picked that one, I wouldn't get anything. I would rather get some money than no money at all. ","Question not asked","Question not asked"
"266","id0281",25,"female","training_self",6,0.3,1010764,"Since the payout would be higher later, I initially decided that whenever the AI was training on my response, I would accept nothing lower than $8. I could have driven the bargain all the way up to $10, but I didn't because it wasn't clear a) whether that would even come up as an option; b) how the ""AI"" was being trained or whether it was already trained on other participants' responses at all  â€“ i.e., would it be rewarded based on the amount *it* earned, or just based on how well it imitated my play? and would others' play be inputs to the training data too, or just me? (scare quotes because it's probably just a linear regression or a really simple RL agent if it's even real). In fact, I ended up lowering my threshold about halfway through to just any offer weighted toward me, since I never saw any bids higher than 4-6.  Also, my earnings from this part of the study played some part, and there's a big uncertainty dropoff regarding whether I'll actually play the second half of the study (maybe I'll be busy and won't get around to it, maybe Prolific won't show me the second half of the study, as has happened in other cases before), so I'm taking like a quarter of the marshmallow now. I didn't bother looking at whether the opponent was another human or an AI, since in studies like this they usually lie about that anyway.","Question not asked","Question not asked"
"267","id0282",52,"Female","training_others",0,0,721591,"If it was within $2 of being split I accepted. The rest I rejected.","Question not asked","Question not asked"
"268","id0283",57,"male","training_others",5,0.25,468788,"the lower the amount was rejected.","Question not asked","Question not asked"
"269","id0284",50,"female","training_others",3,0.15,423802,"none","Question not asked","Question not asked"
"270","id0285",34,"male","control",2,0.1,277156,"Something is better than nothing at all.","Question not asked","Question not asked"
"271","id0286",22,"Female","training_self",4,0.2,295331,"closenss and fairness","Question not asked","Question not asked"
"272","id0287",67,"Male","training_others",4,0.2,508410,"accept always some money is better for all than $0","Question not asked","Question not asked"
"273","id0288",30,"Female","training_others",6,0.3,318997,"Accepting offers that will still net me money without being completely unfair. ","Question not asked","Question not asked"
"274","id0289",47,"Male","training_others",0,0,1324540,"Just accepting what i think is fair regardless if AI or person","Question not asked","Question not asked"
"275","id0290",41,"Female","training_self",0,0,280204,"I had no specific strategies.","Question not asked","Question not asked"
"276","id0291",23,"nonbinary","control",5,0.25,434606,"as long as i was getting something i would accept the offer","Question not asked","Question not asked"
"277","id0292",28,"Male","training_others",5,0.25,1404528,"minimum 50%","Question not asked","Question not asked"
"278","id0293",23,"Male","training_others",4,0.2,318886,"I accepted any offer from the AI, but declined any offer that I found to be unfair if it was from a human participant. ","Question not asked","Question not asked"
"279","id0294",23,"female","training_self",4,0.2,338990,"I wouldn't accept if it was below a certain threshold (7/3)","Question not asked","Question not asked"
"280","id0295",41,"f","training_self",5,0.25,518829,"no","Question not asked","Question not asked"
"281","id0297",21,"female","training_self",5,0.25,256951,"Accept nothing less than $3","Question not asked","Question not asked"
"282","id0298",42,"Male","training_self",4,0.2,597833,"I wanted to train the AI to be fair, so anything less than 40% I rejected.","Question not asked","Question not asked"
"283","id0299",32,"female","control",0,0,448108,"If I got more or at least 40% I accepted","Question not asked","Question not asked"
"284","id0300",57,"male","training_self",0,0,380207,"Lower than half was a rejection.","Question not asked","Question not asked"
"285","id0301",44,"male","training_others",0,0,473118,"If I got at least $4.00 I accepted.","Question not asked","Question not asked"
"286","id0302",57,"Female","training_self",6,0.3,838592,"I wanted it to be fair.","Question not asked","Question not asked"
"287","id0303",52,"Male","control",6,0.3,430231,"Do not accept anything less than a 60-40 split.","Question not asked","Question not asked"
"288","id0304",49,"Female","control",5,0.25,515362,"fairness","Question not asked","Question not asked"
"289","id0305",22,"female","training_self",6,0.3,326288,"no","Question not asked","Question not asked"
"290","id0306",32,"female","training_self",5,0.25,329811,"I chose offers that seemed close to equitable ro in my favor.","Question not asked","Question not asked"
"291","id0307",53,"Female","training_self",5,0.25,363419,"I rejected any offer where I would get less than $3","Question not asked","Question not asked"
"292","id0308",36,"male","control",0,0,959205,"i rejected any offer that gave me less than half of what they got","Question not asked","Question not asked"
"293","id0309",40,"male","training_others",3,0.15,316146,"take anything better then 8/2 split so as to not train the computer that this is fair","Question not asked","Question not asked"
"294","id0310",29,"Female","training_self",0,0,395418,"I wanted it to be somewhat equal. I didn't accept offers that were unfair to me.","Question not asked","Question not asked"
"295","id0311",33,"female","training_others",0,0,382669,"under 3 dollars I rejected","Question not asked","Question not asked"
"296","id0312",32,"Female","training_self",5,0.25,458850,"I just did not accept the ones when they tried to give me little to nothing. ","Question not asked","Question not asked"
"297","id0313",69,"female","control",4,0.2,630201,"I chose offers which seemed fair to me:  a more even distribution of money","Question not asked","Question not asked"
"298","id0314",48,"female","training_others",0,0,394098,"I wanted to get at least $5","Question not asked","Question not asked"
"299","id0315",29,"male","training_self",0,0,482455,"I was willing to accept any offer over $3.","Question not asked","Question not asked"
"300","id0316",56,"male","training_others",0,0,373806,"I just wanted it to be kind of fair.","Question not asked","Question not asked"
"301","id0317",30,"Male","control",0,0,345292,"I really I just wanted the offer to be even or close to even ($6 and $4). Otherwise, I rejected the offer.","Question not asked","Question not asked"
"302","id0318",23,"Cis-gender female","training_others",5,0.25,315329,"I wanted it to be at least a 60/40 split so that it felt fair. If I got $3 or less, I rejected it.","Question not asked","Question not asked"
"303","id0319",57,"female","training_self",4,0.2,450335,"I was trying to stay as equal for each as possible.","Question not asked","Question not asked"
"304","id0320",32,"Male","control",0,0,553818,"I accepted a minimum of 2","Question not asked","Question not asked"
"305","id0321",41,"Male","training_self",5,0.25,596141,"My strategy was to accept all the offers because if I rejected the offer, I would get nothing. Isn't that what I was told?? Unless I fundamentally misunderstood something, there was no advantage to reject an offer and no disadvantage to accepting one. ","Question not asked","Question not asked"
"306","id0322",75,"Male","control",0,0,548384,"No.  I didn't know if the AI or the participant were learning, or if each transaction stood alone.  I rejected everything less than 6/4 out of hand, but realized I would make a larger bonue if I accepted every offer.  For some reason I cared more about ""fairness"" than getting the bonus.","Question not asked","Question not asked"
"307","id0323",31,"Female ","control",0,0,518382,"If the amount ofe","Question not asked","Question not asked"
"308","id0324",37,"genderqueer","control",0,0,381293,"If it was at least half of 10 than I would accept otherwise not regardless of who was offering","Question not asked","Question not asked"
"309","id0325",40,"female","training_self",0,0,360061,"no","Question not asked","Question not asked"
"310","id0326",26,"female","control",4,0.2,306966,"I accepted almost all because some money is better than 0","Question not asked","Question not asked"
"311","id0327",37,"female","control",6,0.3,350688,"It had to be fair or better, to me, in order for me to accept it.","Question not asked","Question not asked"
"312","id0328",33,"female","training_self",6,0.3,389634,"yes i would not accept below three dollars","Question not asked","Question not asked"
"313","id0329",40,"Female","control",4,0.2,383175,"I was willing to accept whatever an AI offered me most times, but when it came to a Prolific participant, the minimum I'd accept was $4.","Question not asked","Question not asked"
"314","id0330",30,"female","training_self",1,0.05,326042,"Unless they offer me $0, I should accept so that at least I get something","Question not asked","Question not asked"
"315","id0331",85,"female","training_self",4,0.2,437240,"I tried to accept only those that seemed fair","Question not asked","Question not asked"
"316","id0332",70,"male","control",5,0.25,524597,"accepted everything above $1","Question not asked","Question not asked"
"317","id0333",26,"MALE","training_others",3,0.15,369776,"none","Question not asked","Question not asked"
"318","id0334",35,"Male","training_others",4,0.2,472741,"My main strategy was to reject the meaningless offers and to take the one that could generate a higher bonus.","Question not asked","Question not asked"
"319","id0335",33,"male","training_self",0,0,325008,"iwanted four dollars or more","Question not asked","Question not asked"
"320","id0336",33,"Female","training_others",0,0,299925,"I set a minimum that I would accept, being 4 or 5 dollars.","Question not asked","Question not asked"
"321","id0337",27,"male","training_self",0,0,274943,"no","Question not asked","Question not asked"
"322","id0338",30,"Female","training_self",2,0.1,366023,"I was mostly just trying to ensure I earned a bonus but decided not to train the AI to lowball offers so began rejecting any offers that gave me less than $3","Question not asked","Question not asked"
"323","id0339",43,"M","training_self",4,0.2,401124,"I chose any offer that was equal, gave me more, or gave me no less then $2 from the other player.","Question not asked","Question not asked"
"324","id0340",36,"Female","training_self",6,0.3,327815,"No, just tried to choose the ones where we both got the same amount of money or I got more.","Question not asked","Question not asked"
"325","id0341",70,"male","control",0,0,433856,"no ","Question not asked","Question not asked"
"326","id0342",53,"female","control",0,0,350195,"not really","Question not asked","Question not asked"
"327","id0343",40,"male","training_others",5,0.25,353894,"not taking less than $5","Question not asked","Question not asked"
"328","id0344",40,"female","training_self",6,0.3,349365,"I would not accept less than 40%","Question not asked","Question not asked"
"329","id0345",48,"female","control",3,0.15,397778,"I accepted all human offers and just silently resented the ones that gave me a bad offer. No point in both of us getting nothing.","Question not asked","Question not asked"
"330","id0346",34,"Male","control",0,0,343483,"I usually went with the AI offer no matter what unless 1 dollar.","Question not asked","Question not asked"
"331","id0347",39,"male","training_self",0,0,438024,"I didn't accept anything less then 3","Question not asked","Question not asked"
"332","id0348",23,"male","training_others",0,0,369373,"I wanted to ensure we made at least equal amount or better for me.","Question not asked","Question not asked"
"333","id0349",60,"female","training_others",5,0.25,395396,"If it was too low (greedy on their part) I rejected","Question not asked","Question not asked"
"334","id0350",23,"female","control",6,0.3,299065,"I just chose whatever seemed closer to the median number","Question not asked","Question not asked"
"335","id0351",31,"female","training_others",4,0.2,344088,"No","Question not asked","Question not asked"
"336","id0352",52,"female","training_self",0,0,419394,"I wanted to train the ai so if it was under $3 I rejected it. If it was $3 or more to me I accepted it.","Question not asked","Question not asked"
"337","id0353",29,"male","control",6,0.3,367750,"I just wanted the offer to be mostly fair. A human offering me $3 was rude, but an AI offering me $3 was okay.","Question not asked","Question not asked"
"338","id0354",39,"female","control",6,0.3,436919,"I accepted anything from AI and I accepted most offers from people, but not one dollar as it was a very small offer","Question not asked","Question not asked"
"339","id0355",34,"Male","control",0,0,553051,"If it was low payout for me I would reject, but I don't know why I didn't just accept them all. I knew I was going to get zero if I rejected it. ","Question not asked","Question not asked"
