"","id","age","gender","training_condition","outcome","money_won","time_elapsed","strategy","know_ug","ug_strategy"
"240","id0244",74,"female","control",0,0,416156,"I rejected all offers that seemed imbalanced to me hoping to set a precedent,","Question not asked","Question not asked"
"241","id0245",60,"female","control",2,0.1,373453,"no strategy","Question not asked","Question not asked"
"242","id0246",33,"male","training_others",0,0,458925,"no strategies","Question not asked","Question not asked"
"243","id0247",31,"female","control",0,0,383960,"I wanted to earn at least 3 dollars for each trial","Question not asked","Question not asked"
"244","id0248",47,"male","training_self",0,0,529512,"Anything less than a 50% split I rejected because I didn't want AI to ""learn"" to be greedy.","Question not asked","Question not asked"
"245","id0249",33,"female","control",2,0.1,350543,"Reject anything less than 2","Question not asked","Question not asked"
"246","id0250",57,"Female","control",5,0.25,486726,"After a couple of tries, I decided to reject anything less than $3 for me.  I guess the competitive streak didn't want the ""other"" to get a lot more than me.  Would rather both of us get nothing haha!","Question not asked","Question not asked"
"247","id0251",31,"male","control",4,0.2,294182,"Accept all offers, I'm not incentivized to reject anything.","Question not asked","Question not asked"
"248","id0252",68,"Male","training_others",6,0.3,544390,"I would accept anything that was close to even or better but not almost nothing.","Question not asked","Question not asked"
"249","id0253",25,"nb","training_self",5,0.25,1330417,"just accepted everything to gt more chances at money","Question not asked","Question not asked"
"250","id0254",47,"Female","training_others",5,0.25,438413,"Anything less than 3 dollars I refused","Question not asked","Question not asked"
"251","id0255",47,"male","training_others",0,0,440143,"I really didnt want anything less than $4. I should have just accepted them all since I got zero bonus","Question not asked","Question not asked"
"252","id0256",32,"Male","training_others",4,0.2,426838,"I was willing to give up the chance at potential profit to help train the AI to do better but still accepted one's that were a 4-6 split","Question not asked","Question not asked"
"253","id0257",60,"male","training_self",5,0.25,523222,"Yes, to tsake the offer sa long sa I wqsa getting saome money.","Question not asked","Question not asked"
"254","id0258",32,"male","training_others",4,0.2,478663,"no","Question not asked","Question not asked"
"255","id0259",28,"Female","training_self",2,0.1,509856,"Chose what I thought was fair for both of us","Question not asked","Question not asked"
"256","id0260",40,"Male","training_self",5,0.25,453490,"It was to get at least $ 3","Question not asked","Question not asked"
"257","id0261",32,"Male","control",0,0,353649,"I had a floor value of acceptance of $4. I would reject any offers under this amount because they felt very unfair to me.","Question not asked","Question not asked"
"258","id0262",30,"male","training_others",0,0,559181,"only accepted offers that where valuable to me","Question not asked","Question not asked"
"259","id0263",50,"MALE","control",0,0,390777,"NO ","Question not asked","Question not asked"
"260","id0264",38,"male","control",5,0.25,649874,"none","Question not asked","Question not asked"
"261","id0265",43,"female","training_others",0,0,480531,"I wanted it to seem fair, which was probably stupid, but that's why I played that way.","Question not asked","Question not asked"
"262","id0266",26,"male","training_others",0,0,364055,"accepted nothing less than 4","Question not asked","Question not asked"
"263","id0267",36,"Male","control",4,0.2,344499,"I only rejected $1. It's not really to my benefit to reject anything at all. I only get a bonus if I accept.","Question not asked","Question not asked"
"264","id0268",52,"male","training_others",0,0,557043,"the one that offered me more than my opponent  ","Question not asked","Question not asked"
"265","id0269",69,"female","training_others",2,0.1,638760,"I was more likely to accept any offer from a person so that we both wind up getting something","Question not asked","Question not asked"
"266","id0270",41,"male","training_others",5,0.25,375679,"Whenever it was not so low as to be insulting I accepted","Question not asked","Question not asked"
"267","id0271",33,"male","training_self",0,0,341939,"only accept offers that benefit me more, or benefit us equally","Question not asked","Question not asked"
"268","id0272",51,"Female","training_self",0,0,641133,"I tried to accept some offers benefitting both myself and my partner in different scenarios that were more extreme amount differences as well as smaller differences. It didn't matter if it was a human partner or AI partner. I always accepted even split offers.","Question not asked","Question not asked"
"269","id0273",36,"Male","training_others",0,0,551952,"I simply set a cutoff for the minimal ratio I would accept. As long as the offer was no worse than 6/4 against me I accepted it, anything lower and the bonus wasn't worth it to let the other side take advantage of me in the case of a participant or to teach the AI to be unfair in negotiations in the case of the AI.","Question not asked","Question not asked"
"270","id0274",52,"female","control",4,0.2,435125,"no","Question not asked","Question not asked"
"271","id0275",48,"male","training_others",1,0.05,469516,"no","Question not asked","Question not asked"
"272","id0276",42,"female","training_self",0,0,434455,"only accept when I get $4 or more","Question not asked","Question not asked"
"273","id0277",40,"Female","training_others",6,0.3,529049,"Somewhat. If it was even, or close to even I accepted it. If one person benefited more than 75% I rejected it. ","Question not asked","Question not asked"
"274","id0278",74,"male","training_self",0,0,537766,"I selected the choices that wereclose to equal and rejected the choices that were heavily in one favor. I thought that was being as equitable to both parties as possible","Question not asked","Question not asked"
"275","id0279",40,"Male","control",4,0.2,365086,"Yes, I accepted everything because if I didn't I'd get nothing.","Question not asked","Question not asked"
"276","id0280",51,"Female","control",3,0.15,455791,"No","Question not asked","Question not asked"
"277","id0281",29,"Female","training_others",5,0.25,388770,"If it was balanced or not","Question not asked","Question not asked"
"278","id0282",47,"female","training_others",4,0.2,430915,"Accept if it was between 60/40 and 40/60 split regardless of if it was a person or AI, because that was more or less fair","Question not asked","Question not asked"
"279","id0283",30,"female","control",6,0.3,336406,"I accepted offers that were close to fair. Even if it wasn't 50/50, I still accepted the offer. If an offer seems too unfair, I rejected it.","Question not asked","Question not asked"
"280","id0284",27,"male","training_others",0,0,385466,"anything where I get less then 4$ was rejected","Question not asked","Question not asked"
"281","id0285",49,"Female","control",0,0,427824,"The offer wasn't fair enough","Question not asked","Question not asked"
"282","id0286",31,"Male","training_others",6,0.3,429163,"The offer had to be of equal value to me.","Question not asked","Question not asked"
"283","id0287",33,"male","training_self",0,0,449401,"try to get as much as possible","Question not asked","Question not asked"
"284","id0288",34,"Male","training_self",3,0.15,370618,"NO","Question not asked","Question not asked"
"285","id0289",29,"man","training_self",0,0,450022,"No","Question not asked","Question not asked"
"286","id0290",51,"female","training_others",0,0,451194,"To make sure the division was at least equal in my favor","Question not asked","Question not asked"
"287","id0291",21,"woman","training_others",4,0.2,416890,"accepted all offers because declining any meant that I would receive $0, which is less than any other offer","Question not asked","Question not asked"
"288","id0292",32,"Male","training_others",6,0.3,463515,"I decided during the game that I would only accept offers that were $3 or greater.","Question not asked","Question not asked"
"289","id0293",22,"Female","training_others",5,0.25,373708,"Yes, I initially decided to accept a minimum of $4 then changed it to $4 because I think that is more fair.","Question not asked","Question not asked"
"290","id0294",35,"male","training_self",0,0,375974,"If it was fair or not.","Question not asked","Question not asked"
"291","id0295",44,"Male","training_self",5,0.25,481437,"I accepted offers over $4 for me and rejected any offers $3 and less.","Question not asked","Question not asked"
"292","id0296",27,"female","control",5,0.25,279280,"went with my gut","Question not asked","Question not asked"
"293","id0297",54,"female","training_others",0,0,572979,"I only accepted offers that were equal for both of or more for me.","Question not asked","Question not asked"
"294","id0298",28,"Female","training_self",5,0.25,494251,"accepting when the amount is close to what the other person has","Question not asked","Question not asked"
"295","id0299",32,"Male","control",0,0,382191,"If it was a low offer I didn't accept. ","Question not asked","Question not asked"
"296","id0300",58,"female","training_others",5,0.25,575549,"I accepted any offer of $4 or more","Question not asked","Question not asked"
"297","id0301",39,"Male","control",0,0,913731,"Yes. I will accept if the share was fair and I will reject if the share was not fair","Question not asked","Question not asked"
"298","id0302",66,"Female","control",4,0.2,804397,"Accept all as bonus will be more than rejecting anything","Question not asked","Question not asked"
"299","id0303",35,"female","control",0,0,450509,"I only accepted offers that were even or in my favor.","Question not asked","Question not asked"
"300","id0304",24,"Non binary","training_others",5,0.25,748887,"I tried to generally accept offers that only had a maximum of $2.00 difference between the amounts","Question not asked","Question not asked"
"301","id0305",41,"female","training_self",0,0,574084,"If it felt right I accepted the offer, typically more evenly divided.","Question not asked","Question not asked"
"302","id0306",51,"female","training_self",6,0.3,596859,"yes, I selected a least amount I was willing to accept from either two partners.","Question not asked","Question not asked"
"303","id0307",26,"Female","training_self",5,0.25,602211,"None","Question not asked","Question not asked"
"304","id0308",34,"Male","control",3,0.15,469921,"I chose to accept every offer regardless of the amount given to me.","Question not asked","Question not asked"
"305","id0309",48,"female","training_others",0,0,1438699,"i chose ones that was fair","Question not asked","Question not asked"
"306","id0310",27,"male","training_others",6,0.3,416338,"no","Question not asked","Question not asked"
"307","id0311",59,"male","training_others",0,0,364478,"no strategy","Question not asked","Question not asked"
"308","id0312",49,"male","control",0,0,547812,"Yes, I benchmark my offer not to accept offers less than 30%","Question not asked","Question not asked"
"309","id0313",57,"Male","control",0,0,1526269,"I rejected offers that were very low to me","Question not asked","Question not asked"
"310","id0314",62,"male","training_others",6,0.3,1943571,"Mostly rejected offers that gave me two dollars or less","Question not asked","Question not asked"
"311","id0315",39,"Female","control",0,0,552932,"I rejected any offers that were less than $2.","Question not asked","Question not asked"
"312","id0316",29,"Man","training_self",6,0.3,388792,"If this had been a one-off study, it would have been in my best interest to accept every offer. But I wanted the AI to be trained not to offer unfair exchanges in the second study, so I didn't accept anything less than $4. If I'd known $5 and $6 would be options I might have tried to go for only $5 and up, but I thought the most anyone would offer me was $5.","Question not asked","Question not asked"
"313","id0317",26,"woman","control",3,0.15,312217,"I always chose to accept, since this was what would grant me the highest bonus.","Question not asked","Question not asked"
"314","id0318",42,"Male","control",6,0.3,285160,"I accepted every offer, because $1 is better than nothing","Question not asked","Question not asked"
"315","id0319",48,"male","training_others",0,0,421231,"anything 7 and over for him i rejected","Question not asked","Question not asked"
"316","id0320",46,"Female","control",0,0,352723,"I only accepted if I was going to get $4.00 or more.","Question not asked","Question not asked"
"317","id0321",56,"male","control",0,0,404899,"Chose only fair or better offers (>=$5 for me)","Question not asked","Question not asked"
"318","id0322",49,"m","training_self",0,0,397612,"generaly accepted 4/6, rejected 3/7","Question not asked","Question not asked"
"319","id0323",35,"male","control",0,0,395317,"I only accepted if I received at least $4","Question not asked","Question not asked"
"320","id0324",26,"Female","training_others",3,0.15,550732,"At first I only wanted to accept if I was being offered at least $4 but about a third into the study I realized I didn't have to retaliate and cause us to both lose money and started accepting the offers.","Question not asked","Question not asked"
"321","id0325",44,"Female","control",1,0.05,407005,"I figured that something was better than nothing.","Question not asked","Question not asked"
"322","id0326",44,"male","control",0,0,442745,"Unless I made a mistake, if the offer is not $5 each minimum, I will reject it.","Question not asked","Question not asked"
"323","id0327",58,"female","training_self",0,0,609495,"If it was split evenly or tipped in my favor, then I accepted. If it was tipped in the AI or opponent's favor, I said no. The fact is even if it was 6/4 in the opponent's favor, I would only get 5% of $4 which is 0.20. And to me, it's worth 20 cents to teach for the AI and the human to be fair and share evenly.","Question not asked","Question not asked"
"324","id0328",33,"Female","training_others",3,0.15,571831,"I rejected all most of the $1 offers, and accepted all of the others.","Question not asked","Question not asked"
"325","id0329",55,"Male","training_others",0,0,615048,"I would reject any offer of $3 or less as 5% of that is not very much.","Question not asked","Question not asked"
"326","id0330",36,"male","control",5,0.25,384124,"I wanted to secure the maximum bonus possible, so I felt that I needed to accept all offers. If I were to reject some offers, there was a chance I would receive nothing. ","Question not asked","Question not asked"
"327","id0331",46,"Male","control",0,0,538172,"I tried to train the AI to make a fair offer, for human I rejected anything less than $4 offered to me.","Question not asked","Question not asked"
"328","id0332",24,"female","training_others",0,0,561931,"either I had to get more than the other opponent or we had to split even ","Question not asked","Question not asked"
"329","id0333",46,"Male","control",1,0.05,841525,"No, I didn't really have any strategies. I just accept all offers.","Question not asked","Question not asked"
"330","id0334",25,"Male","training_self",5,0.25,685977,"I just considered what was worth it for me to accept.","Question not asked","Question not asked"
"331","id0335",33,"female","training_self",0,0,1498328,"no strategies what I agree for that amount of money","Question not asked","Question not asked"
"332","id0336",59,"m","training_others",0,0,391959,"if I did not get at least $5 I rejected the offer. ","Question not asked","Question not asked"
"333","id0337",29,"Male","training_others",4,0.2,479827,"I only rejected if if I was getting only 1 offered to me. I wanted to accept because I would zero if I did not accept.","Question not asked","Question not asked"
"334","id0338",30,"male","control",4,0.2,340862,"if i got at least $4","Question not asked","Question not asked"
"335","id0339",45,"female","training_others",4,0.2,385293,"I accepted all offers because I wanted to win something","Question not asked","Question not asked"
"336","id0340",25,"Male","control",5,0.25,362434,"I made sure the money were equal before i accept","Question not asked","Question not asked"
"337","id0341",25,"male","training_self",6,0.3,411498,"if the offer was fair i hit accept","Question not asked","Question not asked"
"338","id0342",28,"Female","training_others",0,0,378060,"I chose the ones where I would benefit most or the ones that seemed fair (equal amount for both of us)","Question not asked","Question not asked"
"339","id0343",22,"Male","training_others",0,0,471380,"I only accepted the offer if I would get at least half or more than half of the total amount offered. It didn't matter to me if it was AI or Human; it had no bearing on my answers.","Question not asked","Question not asked"
"340","id0344",37,"male","training_self",0,0,370988,"I am petty, I would rather no one gets anything then they get that much more then me. I would accept if it was less that $2 difference but no more.","Question not asked","Question not asked"
"341","id0345",55,"Female","training_others",3,0.15,501355,"If the offer was too selfish, I rejected it","Question not asked","Question not asked"
"342","id0346",35,"male","control",5,0.25,320821,"I tried to reject offers I did not like, but also did not want to reject too many.","Question not asked","Question not asked"
"343","id0347",26,"Female","training_others",0,0,408146,"Not to accept anything less than $4","Question not asked","Question not asked"
"344","id0348",51,"female","training_others",4,0.2,463018,"I like for it to be fair. I'm not accepting offers that are too low.","Question not asked","Question not asked"
"345","id0349",48,"Male","training_self",3,0.15,415805,"I would not accept anything less than $2","Question not asked","Question not asked"
"346","id0350",28,"male","control",5,0.25,597445,"I did not","Question not asked","Question not asked"
