"","id","age","gender","training_condition","outcome","money_won","time_elapsed","strategy","know_ug","ug_strategy"
"234","id0267",0,"Question not asked","control",6,0.9,332462,"It's really to my benefit to accept everything because something is better than nothing. I only rejected $1 dollar offerings because that's just rude.","Nope",NA
"235","id0268",0,"Question not asked","training_others",4,0.6,388568,"I accepted all offers","np",NA
"236","id0269",0,"Question not asked","training_others",6,0.9,542109,"I just accepted them all because something is better than nothing","no",NA
"237","id0270",0,"Question not asked","training_others",0,0,468561,"I had a standard I would accept of $3","No",NA
"238","id0271",0,"Question not asked","training_self",0,0,362153,"rejected offers that were unfair to me","no",NA
"239","id0272",0,"Question not asked","training_self",0,0,397220,"I rejected any offers that weren't a $5/$5 or $4/$6 split. I did not use who received the $6 as a criterion.","No",NA
"240","id0273",0,"Question not asked","training_others",6,0.9,361270,"Any offer that gave me 4 or more I considered worth taking, any offer below that I didn't find to be worth it.","No",NA
"241","id0274",0,"Question not asked","control",2,0.3,404649,"no","no",NA
"242","id0275",0,"Question not asked","training_others",4,0.6,343699,"no","yes",NA
"243","id0276",0,"Question not asked","training_self",6,0.9,320925,"Only accept when I am offered $4 or more","no",NA
"244","id0277",0,"Question not asked","training_others",0,0,395518,"If it was over $7 for them to keep I rejected. ","No",NA
"245","id0278",0,"Question not asked","training_self",4,0.6,410593,"I thought anything under $3 was way to unequitable","no",NA
"246","id0279",0,"Question not asked","control",2,0.3,342985,"I accepted all offers because if I didn't, I would get $0.","No, I haven't.",NA
"247","id0280",0,"Question not asked","control",4,0.6,442461,"Not really","No","No"
"248","id0281",0,"Question not asked","training_others",6,0.9,339383,"If they wanted more than me I would decline most of those","No",NA
"249","id0283",0,"Question not asked","control",0,0,464260,"For the most part, I accepted offers that gave me at least 4 dollars. It didn't matter to me if it was an AI or a human was offering.","No",NA
"250","id0284",0,"Question not asked","training_others",4,0.6,281433,"anything above 3$","nope",NA
"251","id0285",0,"Question not asked","control",5,0.75,735702,"if the decision was fair i will accept the offer.","NO",NA
"252","id0286",0,"Question not asked","training_others",0,0,294423,"I only accepted offers that were fair.","No",NA
"253","id0287",0,"Question not asked","training_self",6,0.9,773321,"I figured I should accept them all that way no matter which was randomly chosen I would get a bonus from something rather than rejecting some and having a bonus be 0","no",NA
"254","id0288",0,"Question not asked","training_self",5,0.75,256958,"NO","NO",NA
"255","id0289",0,"Question not asked","training_self",6,0.9,380211,"No","yes",NA
"256","id0290",0,"Question not asked","training_others",6,0.9,360860,"Trying to earn the bonus while still taking offers that were close to being fair","no",NA
"257","id0291",0,"Question not asked","training_others",3,0.45,343699,"accept all because rejecting any meant $0, whereas accepting them meant at least some money would be received for both me and the other participant","no",NA
"258","id0292",0,"Question not asked","training_others",5,0.75,1211819,"I was focused on accepting offers where I received $3 or more.","No",NA
"259","id0293",0,"Question not asked","training_others",4,0.6,294399,"My strategy was to accept at least $4 because it is almost fair.","No",NA
"260","id0294",0,"Question not asked","training_self",6,0.9,268576,"Accept anything that wasn't just a dollar.","No.",NA
"261","id0295",0,"Question not asked","training_self",0,0,470998,"Reject any offers where I receive $3 and less, as it seemed unfair.","No",NA
"262","id0296",0,"Question not asked","control",0,0,498480,"I just went with my gut","no","na"
"263","id0297",0,"Question not asked","training_others",4,0.6,434671,"I did not have any strategies today, I just sort of went with my gut.","No.",NA
"264","id0298",0,"Question not asked","training_self",6,0.9,282909,"accepting  when the amount is close to even or more for me","No",NA
"265","id0299",0,"Question not asked","control",5,0.75,370153,"I didn't accept any offers 2 and under.","no",NA
"266","id0300",0,"Question not asked","training_others",0,0,369535,"not this time","No",NA
"267","id0301",0,"Question not asked","control",5,0.75,657832,"I made my decision using a certain percentage. So I accept when the share is fair","No",NA
"268","id0303",0,"Question not asked","control",3,0.45,374942,"I made sure that that I accepted fair offers and rejected ones that benefited the other participant or AI too much.","no",NA
"269","id0304",0,"Question not asked","training_others",6,0.9,485132,"I did not choose any offers that had more than $2.00 between what my opponent was offering vs what I would then receive.","No",NA
"270","id0305",0,"Question not asked","training_self",2,0.3,322927,"To accept most to all, based on how you awarded the previous survey.","No",NA
"271","id0306",0,"Question not asked","training_self",0,0,446971,"         yes, I did not accept any offer from and below 3","no",NA
"272","id0307",0,"Question not asked","training_self",0,0,391375,"none","no",NA
"273","id0308",0,"Question not asked","control",6,0.9,381118,"I chose the offers that seemed fair to me (offers that would at least give me $3)","No",NA
"274","id0309",0,"Question not asked","training_others",0,0,904680,"i went for more money for me","no","n/a"
"275","id0310",0,"Question not asked","training_others",5,0.75,487982,"no","no","none"
"276","id0311",0,"Question not asked","training_others",0,0,293301,"no strategy","no",NA
"277","id0312",0,"Question not asked","control",0,0,439039,"I accepted the biggest offers","no","I have not heard about the ultimatum"
"278","id0313",0,"Question not asked","control",1,0.15,301159,"I decided to accept all offers as I didn't want to lose the bonus.","No",NA
"279","id0314",0,"Question not asked","training_others",5,0.75,460432,"Unless I was offered zero, I accepted.","no",NA
"280","id0315",0,"Question not asked","control",1,0.15,479691,"I was more willing to accept a low offer from the human partner than from the AI, because rejecting the AI did not affect another person other than myself.","No","N/A"
"281","id0316",0,"Question not asked","training_self",1,0.15,314231,"There was no reason to reject an offer since then I would get strictly less ($0)","Yes","Depends on if it will be repeated or not I'd guess."
"282","id0317",0,"Question not asked","control",3,0.45,274061,"I always chose to maximize my payout, so I always accepted","no",NA
"283","id0318",0,"Question not asked","control",2,0.3,268807,"I accepted all offers, as something is better than nothing","No","Accept no matter what"
"284","id0319",0,"Question not asked","training_others",3,0.45,315403,"do not accept anything under 3","no","na"
"285","id0320",0,"Question not asked","control",5,0.75,453689,"I only accepted $4 or more.  I thought that was fair.","no",NA
"286","id0321",0,"Question not asked","control",5,0.75,385341,"Same strategy (or rule) as the first time: I accept only fair offer (>=$5 to me), regardless of participant","No",NA
"287","id0322",0,"Question not asked","training_self",6,0.9,395688,"since i didn't win anything last time, I set a  lower threshold and accepted anything 2-8 or better. It paid off.","no","na"
"288","id0323",0,"Question not asked","control",4,0.6,295712,"I accepted every other because some money is better than none.","no","na"
"289","id0324",0,"Question not asked","training_others",6,0.9,344550,"No strategies","yes",NA
"290","id0325",0,"Question not asked","control",3,0.45,500051,"I accepted every time. Something is better than nothing, no matter the amount.","No",NA
"291","id0326",0,"Question not asked","control",0,0,599578,"I will not accept anything that is unfair.  I should get $5 minimum.  I'm willing to ruin other people's expectations in the process.  If I cannot get a fair deal then nobody gets anything.","No",NA
"292","id0327",0,"Question not asked","training_self",4,0.6,622492,"So even though the AI has already been trained, there are still human programmer eyes on it. So I just treated the AI the same as the human partner. I accepted anything I thought was fair. Anything giving me at least $5 was fair. I also accepted $4 because I figured I could have gotten a greedy or immature partner as a human or just a glitch in the AI programming. I figured $4 is reasonable for having an immature human partner or an AI glitch. Anything less than $3 for me signals a fault in the AI training, so I rejected it in the hopes the programmers would fix the glitch. With the human, I felt the human was being greedy, and it was worth it to me to miss out the bonus money in order not to enable the greediness in the human.","no",NA
"293","id0328",0,"Question not asked","training_others",2,0.3,356660,"Yes, I accepted all offers except a $1.00.","No","na"
"294","id0329",0,"Question not asked","training_others",5,0.75,444850,"I reject the offers of $2 or lower as the return is not justified.","No",NA
"295","id0330",0,"Question not asked","control",5,0.75,312888,"I tried to maximize my bonus. As I didn't really a choice on distribution, I simply accepted all of them even if the amount was low. If I were to reject, I would earn nothing and I wanted to earn at least something.","No","To take the ultimatum in any case?"
"296","id0331",0,"Question not asked","control",3,0.45,517844,"I accepted $3 and up from my partner","no",NA
"297","id0332",0,"Question not asked","training_others",0,0,582595,"rejected all the ones where it said I would get a lower offer than the other","no",NA
"298","id0333",0,"Question not asked","control",4,0.6,548193,"No strategies was used.","No",NA
"299","id0334",0,"Question not asked","training_self",6,0.9,458953,"I did not.","No.",NA
"300","id0335",0,"Question not asked","training_self",4,0.6,900408,"I accepted anything over a $1","no","N/A"
"301","id0336",0,"Question not asked","training_others",4,0.6,484285,"I decided to try a 60/40 split limit. Honestly, these don't seem to be human and seem ti have no ability to adjust to my consistent deal level. I think you are testing for greed levels as my wisest option is to accept every deal just to get the bonus. Just sayin..","no","na"
"302","id0337",0,"Question not asked","training_others",5,0.75,379947,"I decided to only reject it if I was only being offered $1. I didn't want to reject very often though because I did not want to earn a bonus of 0 cents.","no",NA
"303","id0338",0,"Question not asked","control",0,0,246853,"accept over 4 dollars","no","na"
"304","id0339",0,"Question not asked","training_others",2,0.3,257505,"I wanted to maximize my return","no","na"
"305","id0340",0,"Question not asked","control",6,0.9,350340,"I choose the amount i will benefit from","no",NA
"306","id0341",0,"Question not asked","training_self",6,0.9,263728,"i chose deals that were fair","no","n/a"
"307","id0342",0,"Question not asked","training_others",0,0,387643,"I wanted the offer to be either fair or advantageous to me.","Yes",NA
"308","id0343",0,"Question not asked","training_others",6,0.9,373332,"I tried to accept the ones that had a fair trade off. If an offer was super balanced towards the other person or AI then I would decline it.","No, I have not.",NA
"309","id0344",0,"Question not asked","training_self",6,0.9,311043,"I am still petty, I only accept if I am getting a  good share otherwise my opponenet is getting nothing too. ","No",NA
"310","id0346",0,"Question not asked","control",3,0.45,280177,"I accepted any offer 2 dollars or more.","no",NA
"311","id0347",0,"Question not asked","training_others",0,0,354475,"Not accepting anything less than $4","No","N/A"
"312","id0348",0,"Question not asked","training_others",0,0,321952,"no","no","N/A"
"313","id0349",0,"Question not asked","training_self",5,0.75,299865,"I would not accept anything less than $3. ","No, unless this is that game. I can't remember if this was the name of this game.",NA
"314","id0350",0,"Question not asked","control",2,0.3,284242,"No strategies","No",NA
